ÁöÁ¡,ÀÏ½Ã,Ç³Çâ(deg),Ç³¼Ó(KT),¼ø°£Ç³¼Ó(KT),½ÃÁ¤(m),ÀÏ±âÇö»ó(null),1Ãþ ¿î·®(1/8),2Ãþ ¿î·®(1/8),3Ãþ ¿î·®(1/8),4Ãþ ¿î·®(1/8),1Ãþ ¿îÇü(null),2Ãþ ¿îÇü(null),3Ãþ ¿îÇü(null),4Ãþ ¿îÇü(null),1Ãþ ¿î°í(FT),2Ãþ ¿î°í(FT),3Ãþ ¿î°í(FT),4Ãþ ¿î°í(FT),±â¿Â(¡ÆC),ÀÌ½½Á¡¿Âµµ(¡ÆC),ÇØ¸é±â¾Ð(hPa),ÇöÁö±â¾Ð(hPa),°­¼ö·®(mm)
182,2010-05-22 11:00,100,14,,4000,61,1,5,8,,7,6,5,,1000,2000,7000,,18.3,16.6,1005.5,1002.7,1.4
182,2010-05-22 12:00,100,24,,4000,61,2,5,8,,7,6,5,,1000,2000,7000,,17.7,16.2,1004.2,1001.4,2
182,2010-05-22 13:00,90,18,,4000,61,2,5,8,,7,6,5,,500,2000,7000,,18.3,16.7,1003.2,1000.2,.8
182,2010-05-22 14:00,90,18,,4000,61,2,5,8,,7,6,5,,1000,2000,7000,,19,17,1001.7,998.7,.2
182,2010-05-22 15:00,90,20,,4000,61,2,5,8,,7,6,5,,1000,2000,7000,,18.3,16.2,1000.5,997.5,.6
182,2010-05-22 16:00,90,24,,4000,61,3,5,8,,7,6,4,,1000,2500,8000,,18.5,15.8,999.4,996.5,0
182,2010-05-22 17:00,90,27,,5000,61,3,5,8,,7,6,5,,1000,2500,7000,,17.2,15.5,998.5,995.7,0
182,2010-05-22 18:00,70,23,35,5000,61,3,5,8,,7,6,4,,1000,2500,8000,,16.7,15.1,998.7,995.9,0
182,2010-05-22 19:00,80,18,,3500,61,3,5,8,,7,6,5,,500,2500,7000,,17,15.8,998.2,995.2,1.8
182,2010-05-22 20:00,70,17,,3500,61,3,5,8,,7,6,5,,500,2500,7000,,17.5,16.3,997.7,994.7,.6
182,2010-05-22 21:00,60,10,,3300,61,3,5,8,,7,6,5,,500,2500,7000,,17.2,16.3,997.4,994.5,0
182,2010-05-22 22:00,70,16,,3500,60,2,5,8,,7,6,4,,1000,2500,8000,,17,16.2,997.4,994.5,0
182,2010-05-22 23:00,90,9,,3500,60,2,5,8,,7,6,4,,1000,2500,8000,,16.8,16.1,997.5,994.7,0
182,2010-05-23 00:00,80,11,,3500,61,2,5,8,,7,6,4,,1000,2500,8000,,16.6,16,997.2,994.4,.2
182,2010-05-23 01:00,90,5,,3500,61,2,5,8,,7,6,4,,200,2500,8000,,16.7,16.2,997,994,.2
182,2010-05-23 02:00,70,4,,3500,60,2,5,8,,7,6,4,,300,2500,8000,,16.6,16,996.5,993.5,0
182,2010-05-23 03:00,70,6,,3500,50,2,5,8,,7,6,4,,300,2500,8000,,16.6,16,996.2,993.2,.2
182,2010-05-23 04:00,80,4,,3500,61,2,5,8,,7,6,5,,300,2500,7000,,16.5,15.8,996.2,993.2,1.2
182,2010-05-23 05:00,90,3,,3500,61,2,5,8,,7,6,5,,300,2500,7000,,17.1,16.5,995.9,993,.2
182,2010-05-23 06:00,80,2,,4000,61,2,5,8,,7,6,5,,300,2500,7000,,17.3,16.7,995.5,992.7,.2
182,2010-05-23 07:00,40,3,,1400,63,2,5,8,,7,6,5,,300,2500,7000,,17.2,16.7,995.5,992.7,3.8
182,2010-05-23 08:00,80,5,,2000,61,3,5,8,,7,6,5,,200,2500,7000,,17.3,16.7,995.5,992.5,.4
182,2010-05-23 09:00,10,3,,2000,61,3,5,8,,7,6,5,,200,2500,7000,,17.7,16.7,995.5,992.7,.2
182,2010-05-23 10:00,90,4,,3500,61,2,5,8,,7,6,5,,300,2500,7000,,17.3,16.6,995.2,992.4,.2
182,2010-05-23 11:00,50,6,,3500,61,2,5,8,,7,6,5,,300,2500,7000,,17.6,16.7,994.9,992,.2
182,2010-05-23 12:00,140,5,,4500,61,5,8,,,6,5,,,2500,7000,,,18.1,17.1,994.9,992,.4
182,2010-05-23 13:00,250,17,,4500,10,5,8,,,6,4,,,2500,10000,,,19,15.5,994.5,991.7,.2
182,2010-05-23 14:00,260,19,,6000,10,5,8,,,6,4,,,2500,10000,,,18.8,15.6,994.2,991.2,
182,2010-05-23 15:00,250,15,,6000,10,5,8,,,6,4,,,2500,10000,,,16.3,14.6,995,992.2,
182,2010-05-23 16:00,260,17,,6000,10,5,8,,,6,4,,,2500,10000,,,16.2,14.1,995,992.2,
182,2010-05-23 17:00,260,13,,6000,10,5,8,,,6,4,,,2500,10000,,,16.2,13.8,995.2,992.2,
182,2010-05-23 18:00,270,14,,6000,10,5,8,,,6,4,,,2500,10000,,,15.6,13.6,995.4,992.5,
182,2010-05-23 19:00,260,11,,6000,10,5,8,,,6,4,,,2500,10000,,,15.5,13.6,995.7,992.9,
182,2010-05-23 20:00,280,15,,6000,10,5,8,,,6,4,,,2500,10000,,,15.3,13.3,996,993.2,
182,2010-05-23 21:00,270,15,,6000,10,3,5,8,,7,6,4,,1000,2500,10000,,15.1,13.1,996.5,993.7,
182,2010-05-23 22:00,270,16,,6000,10,3,5,8,,7,6,4,,1000,2500,10000,,15.3,12.8,997.2,994.2,
182,2010-05-23 23:00,270,13,,6000,10,3,5,8,,7,6,4,,1000,2500,10000,,15.1,12.8,997.2,994.4,
182,2010-05-24 00:00,260,14,,6000,10,3,5,8,,7,6,4,,1000,2500,10000,,15.3,13,997.5,994.5,
182,2010-05-24 01:00,260,15,,6000,10,3,5,8,,7,6,4,,1000,2500,10000,,15.3,12.8,997.2,994.2,
182,2010-05-24 02:00,280,15,,6000,10,3,5,8,,7,6,4,,1000,2500,10000,,15.5,13.1,996.7,993.9,
182,2010-05-24 03:00,280,16,,6000,10,3,5,8,,7,6,4,,1000,2500,10000,,15.3,13,996.9,994,
182,2010-05-24 04:00,280,16,,6000,10,2,4,6,,7,6,4,,1000,2500,12000,,15,13.1,997.2,994.2,0
182,2010-05-24 05:00,270,17,,6000,10,2,4,6,,7,6,4,,1000,2500,12000,,15.1,12.1,997.7,994.7,
182,2010-05-24 06:00,280,19,,6000,10,2,5,8,,7,6,4,,1000,2000,12000,,15.1,12.1,998,995.2,
182,2010-05-24 07:00,280,18,,6000,10,2,5,8,,7,6,4,,1000,2000,12000,,15,12,998.9,996,
182,2010-05-24 08:00,270,16,,10000,,5,8,,,7,4,,,1500,12000,,,15.1,12.3,999.7,996.7,
182,2010-05-24 09:00,280,17,,10000,,5,8,,,7,4,,,1500,12000,,,15.3,12.6,1000,997.2,
182,2010-05-24 10:00,270,15,,10000,,5,8,,,7,4,,,1500,12000,,,15.6,13,1000.7,997.9,
182,2010-05-24 11:00,270,13,,10000,,5,8,,,6,4,,,2000,12000,,,16.2,13.3,1001.4,998.5,
182,2010-05-24 12:00,270,14,,10000,,6,,,,6,,,,2500,,,,17.7,13.8,1001.7,998.9,
182,2010-05-24 13:00,270,16,,8000,10,6,,,,6,,,,2500,,,,17.5,13.1,1001.7,998.9,
182,2010-05-24 14:00,280,16,,8000,10,4,,,,6,,,,3000,,,,18.2,13.6,1001.5,998.5,
182,2010-05-24 15:00,280,13,,8000,10,2,,,,6,,,,3000,,,,18.7,14,1001,998.2,
182,2010-05-24 16:00,280,13,,8000,10,2,,,,6,,,,3000,,,,19.2,13.6,1000.9,998,
182,2010-05-24 17:00,280,11,,8000,10,4,,,,6,,,,3000,,,,18.6,13.8,1001.5,998.7,
182,2010-05-24 18:00,270,10,,7000,10,3,4,,,6,0,,,3000,18000,,,18.5,13.1,1001.5,998.5,
182,2010-05-24 19:00,280,11,,7000,10,3,5,7,,6,3,0,,3000,12000,18000,,18.2,13.8,1001.5,998.7,
182,2010-05-24 20:00,280,11,,6000,10,4,8,,,6,4,,,3000,12000,,,18,14.6,1001.7,998.7,
182,2010-05-24 21:00,260,13,,3500,60,5,8,,,6,4,,,2500,10000,,,17.5,15.3,1002,999.2,1.2
182,2010-05-24 22:00,260,10,,5000,10,5,8,,,6,4,,,2500,10000,,,18.1,15.3,1001.7,998.9,2.2
182,2010-05-24 23:00,250,15,,5000,10,5,8,,,6,4,,,2500,10000,,,18.2,15.3,1001.7,998.9,
182,2010-05-25 00:00,260,11,,5000,10,5,8,,,6,4,,,2500,10000,,,17.5,15.3,1002,999,
182,2010-05-25 01:00,250,12,,3500,10,5,8,,,6,4,,,2500,10000,,,17,15.1,1002,999,
182,2010-05-25 02:00,240,15,,5000,10,5,8,,,6,4,,,2500,10000,,,17.1,14.1,1002,999,
182,2010-05-25 03:00,260,18,,6000,10,5,8,,,6,4,,,2500,10000,,,16.3,13.5,1002.7,999.9,
182,2010-05-25 04:00,250,13,,6000,10,5,8,,,6,4,,,2500,10000,,,16,12.3,1002.7,999.9,
182,2010-05-25 05:00,250,15,,6000,10,5,8,,,6,4,,,2500,10000,,,16.1,12.5,1002.9,1000,
182,2010-05-25 06:00,250,13,,6000,10,5,8,,,6,4,,,2500,10000,,,16.1,12.8,1003,1000.2,
182,2010-05-25 07:00,270,16,,6000,10,3,5,,,6,3,,,3000,13000,,,16.7,12.6,1003.9,1001,
182,2010-05-25 08:00,280,15,,6000,10,2,,,,6,,,,3000,,,,17.1,12.8,1004.5,1001.5,
182,2010-05-25 09:00,280,17,,10000,,3,,,,6,,,,3000,,,,16.7,12.3,1005.2,1002.4,
182,2010-05-25 10:00,280,15,,10000,,3,5,,,6,3,,,3000,12000,,,17.3,12.6,1005.4,1002.5,
182,2010-05-25 11:00,280,15,,10000,,3,,,,6,,,,3000,,,,17.7,12.6,1005.5,1002.5,
182,2010-05-25 12:00,290,13,,10000,,2,,,,6,,,,3000,,,,18.3,13.1,1005.5,1002.5,
182,2010-05-25 13:00,280,15,,10000,,4,5,,,6,3,,,3000,13000,,,18.2,12.3,1005.7,1002.7,
182,2010-05-25 14:00,280,15,,10000,,3,5,,,6,3,,,3000,13000,,,17.7,12.5,1005.5,1002.7,
182,2010-05-25 15:00,290,15,,10000,,3,,,,6,,,,3000,,,,18.1,12.6,1005.5,1002.5,
182,2010-05-25 16:00,290,13,,10000,,3,,,,6,,,,3000,,,,18.1,12.8,1005.5,1002.7,
182,2010-05-25 17:00,290,15,,10000,,3,,,,6,,,,3000,,,,17.3,12.8,1005.5,1002.5,
182,2010-05-25 18:00,290,13,,10000,,3,,,,6,,,,3000,,,,16.8,12.6,1005.7,1002.9,
182,2010-05-25 19:00,290,11,,10000,,3,,,,6,,,,3000,,,,16.3,12.6,1006,1003.2,
182,2010-05-25 20:00,290,11,,10000,,3,,,,7,,,,1500,,,,15.6,12.6,1006.4,1003.5,
182,2010-05-25 21:00,280,8,,10000,,1,4,,,6,6,,,1000,3000,,,15.3,12.6,1007,1004,
182,2010-05-25 22:00,280,7,,10000,,2,4,,,7,6,,,1000,2000,,,15.3,12.6,1007.4,1004.5,
182,2010-05-25 23:00,280,7,,10000,,2,4,,,7,6,,,1000,4000,,,15.2,12.5,1008.2,1005.1,
182,2010-05-26 00:00,270,7,,10000,,2,4,,,7,6,,,1000,3000,,,14.8,12.5,1008.1,1005,
182,2010-05-26 01:00,260,6,,8000,10,2,4,,,7,6,,,1000,3000,,,14.6,12.3,1007.9,1004.7,
182,2010-05-26 02:00,280,5,,8000,10,2,4,,,7,6,,,1000,3000,,,14.6,12.3,1008.2,1005,
182,2010-05-26 03:00,210,4,,8000,10,2,5,,,6,0,,,3000,20000,,,13.1,11.6,1008,1004.9,
182,2010-05-26 04:00,200,5,,8000,10,2,5,,,6,0,,,3000,20000,,,13,11.1,1007.7,1004.7,
182,2010-05-26 05:00,230,4,,7000,10,2,4,,,6,0,,,3000,20000,,,13,11.1,1008.4,1005.2,
182,2010-05-26 06:00,210,1,,7000,10,1,3,,,6,0,,,3000,20000,,,12.8,11.3,1008.7,1005.7,
182,2010-05-26 07:00,240,4,,7000,10,1,3,,,6,0,,,3000,20000,,,14.1,12.3,1010,1006.9,
182,2010-05-26 08:00,290,6,,7000,10,2,4,,,7,6,,,800,2000,,,15.5,12.8,1010.7,1007.5,
182,2010-05-26 09:00,310,4,,7000,10,,,,,,,,,,,,,16.2,13,1010.2,1007.4,
182,2010-05-26 10:00,300,6,,10000,,,,,,,,,,,,,,16.5,13.1,1010.7,1007.7,
182,2010-05-26 11:00,310,6,,10000,,,,,,,,,,,,,,16.7,13.3,1011,1008.2,
182,2010-05-26 12:00,300,6,,10000,,,,,,,,,,,,,,17.7,13.5,1011.2,1008.2,
182,2010-05-26 13:00,320,6,,10000,,,,,,,,,,,,,,17.5,13.8,1011,1008.2,
182,2010-05-26 14:00,330,6,,10000,,,,,,,,,,,,,,17.7,13.6,1011,1008.2,
182,2010-05-26 15:00,330,5,,10000,,,,,,,,,,,,,,18.2,13.8,1011,1008,
182,2010-05-26 16:00,310,5,,10000,,,,,,,,,,,,,,18.6,13.5,1010.7,1007.9,
182,2010-05-26 17:00,290,6,,10000,,,,,,,,,,,,,,18.2,13.6,1011.2,1008.2,
182,2010-05-26 18:00,290,5,,10000,,,,,,,,,,,,,,18,13.6,1010.9,1008,
182,2010-05-26 19:00,310,3,,10000,,,,,,,,,,,,,,17.5,13.5,1011.5,1008.5,
182,2010-05-26 20:00,260,1,,10000,,,,,,,,,,,,,,16.7,13.1,1012.5,1009.5,
182,2010-05-26 21:00,110,3,,10000,,,,,,,,,,,,,,16.7,12.6,1012.7,1009.7,
182,2010-05-26 22:00,70,5,,10000,,,,,,,,,,,,,,16.3,13,1013.9,1010.7,
182,2010-05-26 23:00,250,1,,10000,,,,,,,,,,,,,,15.6,12.6,1014.2,1011,
182,2010-05-27 00:00,280,1,,10000,,3,,,,6,,,,3000,,,,15.3,12.6,1013.7,1010.7,
182,2010-05-27 01:00,230,5,,10000,,1,3,,,6,0,,,3000,20000,,,14.6,12.1,1013.7,1010.7,
182,2010-05-27 02:00,120,3,,10000,,1,4,,,6,0,,,3000,20000,,,15.3,12.3,1014.4,1011.2,
182,2010-05-27 03:00,140,3,,10000,,4,5,,,6,0,,,3000,20000,,,15.8,12.6,1014.5,1011.4,
182,2010-05-27 04:00,100,13,,10000,,4,5,,,6,0,,,3000,20000,,,16.2,12.6,1014.2,1011.2,
182,2010-05-27 05:00,110,8,,10000,,4,5,,,6,0,,,3000,20000,,,16,12.1,1014.7,1011.5,
182,2010-05-27 06:00,100,13,,10000,,5,,,,6,,,,3000,,,,16,12.1,1015,1012,
182,2010-05-27 07:00,100,15,,10000,,5,,,,6,,,,3000,,,,16,12.1,1015.9,1012.7,
182,2010-05-27 08:00,110,14,,10000,,4,6,,,6,0,,,3000,20000,,,16.5,11.8,1016.7,1013.5,
182,2010-05-27 09:00,100,15,,10000,,4,8,,,6,0,,,5000,20000,,,17.8,12.1,1017,1013.9,
182,2010-05-27 10:00,110,15,,10000,,2,6,,,6,0,,,3000,20000,,,18.6,11.5,1016.7,1013.9,
182,2010-05-27 11:00,100,16,,10000,,1,5,,,6,0,,,3000,20000,,,19.7,10.6,1016.7,1013.9,
182,2010-05-27 12:00,90,16,,10000,,1,3,,,6,0,,,3000,20000,,,20.6,11.1,1016.9,1014,
182,2010-05-27 13:00,70,20,,10000,,3,,,,0,,,,20000,,,,19.2,9.3,1016.9,1014,
182,2010-05-27 14:00,90,15,,10000,,1,3,,,6,0,,,3000,20000,,,20.2,9.1,1016.9,1014,
182,2010-05-27 15:00,90,14,,10000,,1,3,,,6,3,,,3000,15000,,,20.5,8,1016.7,1013.7,
182,2010-05-27 16:00,100,11,,10000,,1,3,,,6,3,,,3000,15000,,,20.3,7.5,1016.2,1013.4,
182,2010-05-27 17:00,100,12,,10000,,1,5,,,6,0,,,3000,20000,,,19.5,7,1016,1013,
182,2010-05-27 18:00,100,12,,10000,,6,,,,0,,,,20000,,,,19.3,5.5,1015.5,1012.5,
182,2010-05-27 19:00,80,9,,10000,,7,,,,0,,,,20000,,,,18.6,6.5,1016.2,1013.2,
182,2010-05-27 20:00,70,12,,10000,,5,,,,0,,,,20000,,,,16.7,9.1,1017,1013.9,
182,2010-05-27 21:00,110,12,,10000,,5,,,,0,,,,20000,,,,15.8,10.1,1017.5,1014.4,
182,2010-05-27 22:00,120,10,,10000,,5,,,,0,,,,20000,,,,15.3,9.1,1017.7,1014.7,
182,2010-05-27 23:00,100,6,,10000,,5,,,,0,,,,20000,,,,15.1,7.6,1018.7,1015.7,
182,2010-05-28 00:00,110,6,,10000,,,,,,,,,,,,,,15.1,8.3,1018.2,1015.2,
182,2010-05-28 01:00,100,8,,10000,,,,,,,,,,,,,,15.3,7.6,1017.5,1014.5,
182,2010-05-28 02:00,90,9,,10000,,,,,,,,,,,,,,15.6,8.3,1017,1014,
182,2010-05-28 03:00,110,9,,10000,,,,,,,,,,,,,,15.1,9,1016.5,1013.4,
182,2010-05-28 04:00,100,7,,10000,,,,,,,,,,,,,,14.8,8.8,1016.7,1013.7,
182,2010-05-28 05:00,100,5,,10000,,,,,,,,,,,,,,15,9.6,1017,1014,
182,2010-05-28 06:00,100,8,,10000,,2,6,,,6,3,,,3000,13000,,,15.1,10.1,1017.5,1014.4,
182,2010-05-28 07:00,100,9,,10000,,3,7,,,6,3,,,3000,13000,,,15.3,11,1017.5,1014.5,
182,2010-05-28 08:00,100,11,,10000,,3,7,,,6,3,,,3000,13000,,,16,11.6,1018,1014.9,
182,2010-05-28 09:00,100,13,,10000,,3,7,,,6,3,,,3000,13000,,,16.8,11.6,1017.5,1014.5,
182,2010-05-28 10:00,70,13,,10000,,3,7,,,6,3,,,3000,13000,,,17,12,1017,1014,
182,2010-05-28 11:00,70,12,,10000,,3,7,,,6,3,,,3000,13000,,,17.7,12.3,1017,1013.9,
182,2010-05-28 12:00,70,14,,10000,,3,8,,,6,4,,,3000,12000,,,16.8,12.5,1016.2,1013,
182,2010-05-28 13:00,70,16,,10000,,3,8,,,6,4,,,3000,12000,,,17.2,12.6,1015.9,1012.7,
182,2010-05-28 14:00,70,14,,10000,,3,8,,,6,4,,,3000,12000,,,17.2,12.5,1015.2,1012.2,
182,2010-05-28 15:00,70,13,,10000,,3,8,,,6,4,,,3000,12000,,,17.2,13.1,1014.7,1011.5,
182,2010-05-28 16:00,70,14,,10000,,3,8,,,6,4,,,3000,12000,,,16.7,12.8,1014.5,1011.5,
182,2010-05-28 17:00,70,13,,10000,,3,8,,,6,4,,,3000,12000,,,16.5,12.6,1014.4,1011.2,
182,2010-05-28 18:00,80,13,,10000,,3,8,,,6,4,,,3000,12000,,,16.2,11.8,1014,1011,
182,2010-05-28 19:00,100,11,,10000,,3,8,,,6,4,,,3000,12000,,,16.2,10.6,1013.7,1010.7,
182,2010-05-28 20:00,100,11,,10000,,3,8,,,6,4,,,3000,12000,,,15.8,11.1,1013.7,1010.7,
182,2010-05-28 21:00,100,10,,10000,,3,8,,,6,4,,,3000,12000,,,15.5,11.5,1014,1011,
182,2010-05-28 22:00,100,7,,10000,,2,8,,,6,3,,,3000,15000,,,15.3,11.6,1014.4,1011.2,
182,2010-05-28 23:00,100,6,,10000,,2,7,,,6,3,,,3000,15000,,,15.3,11.5,1014.2,1011,
182,2010-05-29 00:00,120,4,,10000,,1,7,,,6,3,,,3000,15000,,,15,11.6,1014.5,1011.5,
182,2010-05-29 01:00,120,5,,10000,,1,7,,,6,3,,,3000,14000,,,14.8,11.8,1014.2,1011,
182,2010-05-29 02:00,120,7,,10000,,1,7,,,6,3,,,3000,14000,,,15.1,11.8,1013.2,1010,
182,2010-05-29 03:00,110,5,,10000,,2,8,,,6,4,,,3000,11000,,,14.8,10.6,1012.9,1009.7,
182,2010-05-29 04:00,90,6,,10000,,2,8,,,6,4,,,3000,11000,,,13.6,10.6,1012.5,1009.5,
182,2010-05-29 05:00,110,5,,10000,,2,5,,,6,3,,,3000,13000,,,13.1,9.8,1012.5,1009.4,
182,2010-05-29 06:00,120,7,,10000,,1,5,,,6,0,,,3000,18000,,,14,10.6,1012.2,1009.2,
182,2010-05-29 07:00,100,6,,10000,,5,,,,0,,,,18000,,,,15.5,11.5,1012.4,1009.2,
182,2010-05-29 08:00,90,11,,10000,,1,5,,,6,0,,,2000,18000,,,16.6,12,1012.5,1009.4,
182,2010-05-29 09:00,70,14,,10000,,1,4,,,6,0,,,2000,18000,,,17.2,11.3,1012.5,1009.7,
182,2010-05-29 10:00,70,13,,10000,,4,,,,0,,,,18000,,,,17.6,11.6,1012.5,1009.5,
182,2010-05-29 11:00,70,15,,10000,,1,4,,,6,0,,,3000,18000,,,18.3,11.3,1012.2,1009.2,
182,2010-05-29 12:00,70,15,,10000,,2,6,,,6,0,,,3000,20000,,,17.5,11.6,1012,1009.2,
182,2010-05-29 13:00,80,18,,10000,,2,6,,,6,0,,,3000,20000,,,18.3,11.3,1011.5,1008.5,
182,2010-05-29 14:00,70,13,,10000,,2,6,,,6,0,,,3000,20000,,,17.5,11.8,1011,1008.2,
182,2010-05-29 15:00,70,14,,10000,,2,6,,,6,0,,,3000,20000,,,17.7,12.1,1011,1008,
182,2010-05-29 16:00,70,15,,10000,,2,6,,,6,0,,,3000,20000,,,18.5,12.8,1010.7,1007.9,
182,2010-05-29 17:00,80,14,,10000,,2,6,,,6,0,,,3000,20000,,,18.1,12.3,1010.5,1007.5,
182,2010-05-29 18:00,70,14,,10000,,2,6,,,6,0,,,3000,20000,,,17.1,13.3,1009.9,1007,
182,2010-05-29 19:00,70,12,,10000,,2,6,,,6,0,,,3000,20000,,,16.6,13.6,1010.7,1007.7,
182,2010-05-29 20:00,90,11,,10000,,2,6,,,6,0,,,3000,20000,,,16.6,12.6,1010.5,1007.7,
182,2010-05-29 21:00,90,10,,10000,,2,6,,,6,0,,,3000,20000,,,16.3,12.6,1010.9,1008,
182,2010-05-29 22:00,80,10,,10000,,2,5,,,6,0,,,3000,20000,,,15.6,12.1,1011.5,1008.4,
182,2010-05-29 23:00,80,11,,10000,,2,5,,,6,0,,,3000,20000,,,15.6,12.3,1011.5,1008.4,
182,2010-05-30 00:00,90,11,,10000,,4,5,,,6,0,,,3000,20000,,,15.8,12.8,1011.4,1008.2,
182,2010-05-30 01:00,100,10,,10000,,4,5,,,6,0,,,2000,20000,,,15.6,12.8,1011,1008,
182,2010-05-30 02:00,90,11,,10000,,4,5,,,6,0,,,2000,20000,,,15.3,12.6,1011,1007.9,
182,2010-05-30 03:00,100,11,,10000,,4,5,,,6,0,,,2000,20000,,,15.1,12.3,1011,1007.9,
182,2010-05-30 04:00,100,13,,10000,,4,5,,,6,0,,,2000,20000,,,15.1,12.3,1011.2,1008.2,
182,2010-05-30 05:00,90,12,,10000,,4,5,,,6,0,,,2000,20000,,,15.1,12.1,1011.2,1008.2,
182,2010-05-30 06:00,100,15,,10000,,4,6,,,6,0,,,2000,18000,,,15.3,11.6,1011,1007.9,
182,2010-05-30 07:00,100,13,,10000,,5,7,,,6,0,,,2000,18000,,,15.6,11.8,1011.9,1008.7,
182,2010-05-30 08:00,100,14,,10000,,3,6,,,6,0,,,2000,18000,,,16.7,11.8,1012,1009.2,
182,2010-05-30 09:00,100,17,,10000,,2,6,,,6,0,,,3000,18000,,,18,10.6,1011.7,1008.7,
182,2010-05-30 10:00,70,20,,10000,,1,4,,,6,0,,,2000,18000,,,18.1,12.1,1011.7,1008.7,
182,2010-05-30 11:00,70,21,,10000,,1,5,,,6,0,,,2000,18000,,,18.1,12,1012,1009,
182,2010-05-30 12:00,70,20,,10000,,5,,,,0,,,,18000,,,,19.1,12.5,1011.7,1008.9,
182,2010-05-30 13:00,80,22,,10000,,5,,,,0,,,,18000,,,,18.8,12.5,1011.4,1008.5,
182,2010-05-30 14:00,70,22,,10000,,6,,,,0,,,,18000,,,,18.7,12.3,1011.2,1008.4,
182,2010-05-30 15:00,70,21,,10000,,1,6,,,6,0,,,3000,18000,,,19.2,12.1,1010.7,1007.9,
182,2010-05-30 16:00,100,18,,10000,,1,6,,,6,0,,,3000,18000,,,20.7,8.6,1010.5,1007.7,
182,2010-05-30 17:00,100,19,,10000,,1,4,,,6,0,,,3000,18000,,,20.3,7.9,1009.7,1006.9,
182,2010-05-30 18:00,100,18,,10000,,1,4,,,6,0,,,3000,18000,,,19.8,4.9,1009.7,1006.9,
182,2010-05-30 19:00,110,15,,10000,,1,3,,,6,0,,,3000,18000,,,18.7,5.6,1010.2,1007.4,
182,2010-05-30 20:00,100,15,,10000,,1,3,,,6,0,,,3000,18000,,,17.2,9,1010.7,1007.9,
182,2010-05-30 21:00,110,14,,10000,,1,3,,,6,0,,,3000,18000,,,16.7,8.8,1011.5,1008.5,
182,2010-05-30 22:00,110,12,,10000,,1,3,,,6,0,,,3000,18000,,,16.3,9.8,1012,1009,
182,2010-05-30 23:00,110,9,,10000,,,,,,,,,,,,,,15.6,10.3,1012.5,1009.5,
182,2010-05-31 00:00,110,10,,10000,,,,,,,,,,,,,,15.5,10.6,1012.2,1009.2,
182,2010-05-31 01:00,100,13,,10000,,,,,,,,,,,,,,15.1,10.8,1012,1009,
182,2010-05-31 02:00,110,11,,10000,,,,,,,,,,,,,,15,10.6,1012,1008.9,
182,2010-05-31 03:00,110,12,,10000,,,,,,,,,,,,,,15,10.6,1012.2,1009,
182,2010-05-31 04:00,110,13,,10000,,,,,,,,,,,,,,14.8,10.8,1012.2,1009,
182,2010-05-31 05:00,110,11,,10000,,3,,,,0,,,,20000,,,,14.6,10.8,1012.7,1009.7,
182,2010-05-31 06:00,110,13,,10000,,3,,,,0,,,,20000,,,,14.8,10.6,1013,1010,
182,2010-05-31 07:00,100,16,,10000,,3,,,,0,,,,20000,,,,15.3,10.5,1013,1009.9,
182,2010-05-31 08:00,90,17,,10000,,1,4,,,6,0,,,3000,20000,,,16.2,10.1,1013.7,1010.7,
182,2010-05-31 09:00,100,16,,10000,,1,4,,,6,3,,,3000,13000,,,17.5,9.6,1013.5,1010.7,
182,2010-05-31 10:00,70,20,,10000,,1,3,,,6,3,,,3000,13000,,,17.2,10.6,1013.5,1010.7,
182,2010-05-31 11:00,70,19,,10000,,2,,,,3,,,,13000,,,,17.8,10.6,1013.7,1010.9,
182,2010-05-31 12:00,70,20,,10000,,1,,,,3,,,,13000,,,,17.8,10.6,1013.4,1010.5,
182,2010-05-31 13:00,70,23,,10000,,,,,,,,,,,,,,18.1,10.6,1012.7,1009.7,
182,2010-05-31 14:00,70,21,,10000,,,,,,,,,,,,,,18.1,11,1012.7,1009.9,
182,2010-05-31 15:00,70,21,,10000,,,,,,,,,,,,,,17.8,11.1,1012.7,1009.7,
182,2010-05-31 16:00,80,20,,10000,,,,,,,,,,,,,,18.7,11.5,1012.4,1009.5,
182,2010-05-31 17:00,90,19,,10000,,,,,,,,,,,,,,19.5,8.8,1012.5,1009.7,
182,2010-05-31 18:00,90,19,,10000,,,,,,,,,,,,,,18.8,9.5,1012.7,1009.7,
182,2010-05-31 19:00,110,17,,10000,,,,,,,,,,,,,,17.7,8.5,1013.2,1010.2,
182,2010-05-31 20:00,110,15,,10000,,,,,,,,,,,,,,16.8,10.1,1014,1010.9,
182,2010-05-31 21:00,120,10,,10000,,,,,,,,,,,,,,16,10.1,1014.4,1011.2,
182,2010-05-31 22:00,120,9,,10000,,,,,,,,,,,,,,15.6,10.5,1015.4,1012.2,
182,2010-05-31 23:00,110,9,,10000,,,,,,,,,,,,,,15.6,10.6,1015.4,1012.2,
182,2010-06-01 00:00,110,8,,10000,,2,,,,6,,,,3000,,,,15.1,11.1,1015.2,1012,
182,2010-06-01 01:00,110,8,,10000,,2,,,,6,,,,3000,,,,15.1,11.1,1014.7,1011.5,
182,2010-06-01 02:00,110,7,,10000,,2,,,,6,,,,3000,,,,14.6,11,1014.7,1011.5,
